RxDevice,FileId,TxDevice,StartTime,Endtime,Value
42,4322708,42,292784451805640,292784451805640,1
62,4337510,62,292765223933728,292765224533664,0
62,4337510,62,292765224633736,292765280033758,1
62,4337510,62,292765280133699,292765280733764,0
62,4337510,62,292765280833709,292765280833709,3
62,4337510,62,292765280933705,292765669936315,1
62,4337510,62,292765670036316,292765670636311,0
62,4337510,62,292765670736264,292765711337377,1
62,4337510,62,292765711437372,292765711937368,0
62,4337510,62,292765712037376,292765712037376,3
62,4337510,62,292765712137372,292765743737426,1
62,4337510,62,292765743837365,292765744437369,0
62,4337510,62,292765744537429,292765751237393,1
62,4337510,62,292765751337447,292765751837409,3
62,4337510,62,292765751937400,292765755437410,1
62,4337510,62,292765755537474,292765756037468,3
62,4337510,62,292765756137406,292765760137474,1
62,4337510,62,292765760237484,292765760837487,3
62,4337510,62,292765760937422,292765766837490,1
62,4337510,62,292765766937499,292765767568695,3
62,4337510,62,292765767639450,292765772037502,1
62,4337510,62,292765772138438,292765772637495,3
62,4337510,62,292765772737441,292765782437463,1
62,4337510,62,292765782537524,292765783237463,3
62,4337510,62,292765783339906,292765790940918,1
62,4337510,62,292765791037579,292765791537480,3
62,4337510,62,292765791637540,292765793837550,1
62,4337510,62,292765793937544,292765795937549,3
62,4337510,62,292765796037502,292765798837553,1
62,4337510,62,292765798937499,292765802237513,3
62,4337510,62,292765802337508,292765805237426,1
62,4337510,62,292765805337432,292765805837426,3
62,4337510,62,292765805937484,292765817839524,1
62,4337510,62,292765817937471,292765818537467,3
62,4337510,62,292765818637515,292765820137469,1
62,4337510,62,292765820237530,292765820837470,3
62,4337510,62,292765820937474,292765822337531,1
62,4337510,62,292765822437482,292765822937479,3
62,4337510,62,292765823037542,292765824137482,1
62,4337510,62,292765824237536,292765824837554,3
62,4337510,62,292765824937497,292765825837491,1
62,4337510,62,292765825937556,292765826537503,3
62,4337510,62,292765826637492,292765827337548,1
62,4337510,62,292765827437495,292765828037498,3
62,4337510,62,292765828137500,292765828937552,1
62,4337510,62,292765829037506,292765829637555,3
62,4337510,62,292765829737571,292765831437511,1
62,4337510,62,292765831537508,292765832037524,3
62,4337510,62,292765832137519,292765834037521,1
62,4337510,62,292765834137529,292765834737523,3
62,4337510,62,292765834837585,292765836614545,1
62,4337510,62,292765836637594,292765837238532,3
62,4337510,62,292765837338540,292765839738536,1
62,4337510,62,292765839838539,292765840438539,3
62,4337510,62,292765840538538,292765844438554,1
62,4337510,62,292765844538551,292765845138554,3
62,4337510,62,292765845238553,292765848138536,1
62,4337510,62,292765848238542,292765848738540,3
62,4337510,62,292765848838543,292765851538545,1
62,4337510,62,292765851638541,292765852138552,3
62,4337510,62,292765852238550,292765856038566,1
62,4337510,62,292765856138571,292765856738569,3
62,4337510,62,292765856838579,292765859238583,1
62,4337510,62,292765859338579,292765859938589,3
62,4337510,62,292765860038586,292765863438597,1
62,4337510,62,292765863538596,292765864038607,3
62,4337510,62,292765864138600,292765881238537,1
62,4337510,62,292765881338590,292765881938591,3
62,4337510,62,292765882038589,292765901638639,1
62,4337510,62,292765901738651,292765902338588,3
62,4337510,62,292765902438589,292765906238665,1
62,4337510,62,292765906338652,292765906938601,3
62,4337510,62,292765907038601,292765913638627,1
62,4337510,62,292765913738617,292765914238622,3
62,4337510,62,292765914338616,292765920638638,1
62,4337510,62,292765920738635,292765921238639,3
62,4337510,62,292765921338638,292765936238730,1
62,4337510,62,292765936338740,292765936838733,3
62,4337510,62,292765936938729,292765945438711,1
62,4337510,62,292765945542772,292765946138753,3
62,4337510,62,292765946238766,292765949235629,1
62,4337510,62,292765949338724,292765949838777,3
62,4337510,62,292765949938725,292765952738786,1
62,4337510,62,292765952838737,292765953438653,3
62,4337510,62,292765953538648,292765956138657,1
62,4337510,62,292765956238664,292765956838718,3
62,4337510,62,292765956938740,292765959438668,1
62,4337510,62,292765959538728,292765960138669,3
62,4337510,62,292765960238671,292765962538675,1
62,4337510,62,292765962638738,292765963238739,3
62,4337510,62,292765963338676,292765966738678,1
62,4337510,62,292765966838685,292765967438685,3
62,4337510,62,292765967538679,292765979338704,1
62,4337510,62,292765979438698,292765979968451,3
62,4337510,62,292765980038764,292766013039800,1
62,4337510,62,292766013139805,292766013739806,3
62,4337510,62,292766013839800,292766022523106,1
62,4337510,62,292766022539928,292766023039839,3
62,4337510,62,292766023139853,292766028339872,1
62,4337510,62,292766028439858,292766029039848,3
62,4337510,62,292766029141641,292766230641146,1
62,4337510,62,292766230741092,292766231341093,3
62,4337510,62,292766231441090,292766238941102,1
62,4337510,62,292766239041157,292766239641115,3
62,4337510,62,292766239741109,292766265641193,1
62,4337510,62,292766265741193,292766266441252,3
62,4337510,62,292766266541192,292766267041195,1
62,4337510,62,292766267141248,292766267741250,0
62,4337510,62,292766267841196,292766289442158,1
62,4337510,62,292766289623213,292766290042152,3
62,4337510,62,292766290142161,292766516443651,1
62,4337510,62,292766516543588,292766517043588,3
62,4337510,62,292766517145606,292766523443606,1
62,4337510,62,292766523543608,292766524143613,3
62,4337510,62,292766524243672,292766527543671,1
62,4337510,62,292766527643618,292766528143622,3
62,4337510,62,292766528243682,292766596744679,1
62,4337510,62,292766596844848,292766597444793,3
62,4337510,62,292766597544679,292766606744698,1
62,4337510,62,292766606844804,292766607344703,3
62,4337510,62,292766607444811,292766641844902,1
62,4337510,62,292766641944720,292766648644741,3
62,4337510,62,292766648744831,292766651644784,4
62,4337510,62,292766651744739,292766654444750,3
62,4337510,62,292766654582886,292766654582886,1
62,4337510,62,292766654644886,292766655144844,0
62,4337510,62,292766655244749,292766656744748,1
62,4337510,62,292766656845623,292766657344748,0
60,4333968,60,292805094016441,292805094616430,3
60,4333968,60,292805094716439,292805096516425,1
60,4333968,60,292805096616355,292805096616355,3
60,4333968,60,292805096716415,292805109216336,1
60,4333968,60,292805109316334,292805109916381,0
60,4333968,60,292805110016338,292805136117258,1
60,4333968,60,292805136217276,292805136817270,3
60,4333968,60,292805136917256,292805197818179,1
60,4333968,60,292805197917118,292805198417113,3
60,4333968,60,292805198518105,292805224017032,1
60,4333968,60,292805224117032,292805224717027,3
62,4337509,62,292736266384845,292736266984846,3
62,4337509,62,292736267084857,292736269584856,1
62,4337509,62,292736269684857,292736270284848,3
62,4337509,62,292736270384847,292736273384928,1
62,4337509,62,292736273484866,292736274084874,3
62,4337509,62,292736274184878,292736276984881,1
62,4337509,62,292736277084885,292736277684794,3
62,4337509,62,292736277784786,292736281384799,1
62,4337509,62,292736281484912,292736282084803,3
62,4337509,62,292736282184859,292736297884828,1
62,4337509,62,292736297984832,292736298588101,3
62,4337509,62,292736298684831,292736303584844,1
62,4337509,62,292736303684846,292736304184755,3
62,4337509,62,292736304284915,292736307984874,1
62,4337509,62,292736308084853,292736308584857,3
62,4337509,62,292736308684870,292736312084868,1
62,4337509,62,292736312184769,292736312684870,3
62,4337509,62,292736312784936,292736331384938,1
62,4337509,62,292736331484946,292736332084934,3
62,4337509,62,292736332184847,292736334784945,1
62,4337509,62,292736334884946,292736335484872,3
62,4337509,62,292736335587844,292736338084954,1
62,4337509,62,292736338184882,292736338784946,3
62,4337509,62,292736338884957,292736341084971,1
62,4337509,62,292736341185006,292736341784965,3
62,4337509,62,292736341884974,292736343984847,1
62,4337509,62,292736344084842,292736344684844,3
62,4337509,62,292736344784895,292736346784960,1
62,4337509,62,292736346884872,292736347484899,3
62,4337509,62,292736347584944,292736349584896,1
62,4337509,62,292736349684940,292736350284864,3
62,4337509,62,292736350384911,292736352184869,1
62,4337509,62,292736352284867,292736352784869,3
62,4337509,62,292736352884872,292736355484975,1
62,4337509,62,292736355584985,292736356184800,3
62,4337509,62,292736356284793,292736358584835,1
62,4337509,62,292736358684797,292736359284799,3
62,4337509,62,292736359384807,292736361184802,1
62,4337509,62,292736361284804,292736361884803,3
62,4337509,62,292736361984860,292736363784812,1
62,4337509,62,292736363884811,292736364384810,3
62,4337509,62,292736364484813,292736366384823,1
62,4337509,62,292736366484821,292736366984820,3
62,4337509,62,292736367084879,292736369284825,1
62,4337509,62,292736369384826,292736369984837,3
62,4337509,62,292736370084831,292736372584834,1
62,4337509,62,292736372684832,292736373284836,3
62,4337509,62,292736373384838,292736375684846,1
62,4337509,62,292736375784842,292736376284841,3
67,4347396,67,292760820158555,292760820758555,3
67,4347396,67,292760820860020,292760822558595,1
67,4347396,67,292760822658546,292760823158544,3
67,4347396,67,292760823258547,292760824858541,1
67,4347396,67,292760824958538,292760825558588,3
67,4347396,67,292760825658541,292760827758538,1
67,4347396,67,292760827858535,292760828461453,3
67,4347396,67,292760828558577,292760830158531,1
67,4347396,67,292760830258527,292760830958525,3
67,4347396,67,292760831058575,292760832258524,1
67,4347396,67,292760832358520,292760832358520,3
67,4347396,67,292760832458526,292760835958489,4
67,4347396,67,292760836062603,292760837358483,3
67,4347396,67,292760837458490,292760838858484,1
67,4347396,67,292760838958482,292760839458486,3
67,4347396,67,292760839558532,292760841158477,1
67,4347396,67,292760841258479,292760841758486,3
67,4347396,67,292760841858477,292760843858471,1
67,4347396,67,292760843958467,292760844558513,3
67,4347396,67,292760844658477,292760846558511,1
67,4347396,67,292760846658467,292760847258461,3
67,4347396,67,292760847358463,292760849958458,1
67,4347396,67,292760850058507,292760850658455,3
67,4347396,67,292760850758456,292760853158445,1
67,4347396,67,292760853258447,292760853858445,3
67,4347396,67,292760853958441,292760856758433,1
67,4347396,67,292760856858445,292760857458437,3
67,4347396,67,292760857558544,292760859258483,1
67,4347396,67,292760859358487,292760859958426,3
67,4347396,67,292760860058543,292760861158425,1
67,4347396,67,292760861258476,292760861258476,3
67,4347396,67,292760861358482,292760863058528,4
67,4347396,67,292760863158424,292760863658420,3
67,4347396,67,292760863758491,292760865758416,1
67,4347396,67,292760865858413,292760866462345,3
67,4347396,67,292760866558460,292760868058520,1
67,4347396,67,292760868158407,292760868758405,3
67,4347396,67,292760868858410,292760870258455,1
67,4347396,67,292760870358401,292760870958455,3
67,4347396,67,292760871058507,292760872558440,1
67,4347396,67,292760872658451,292760873258455,3
67,4347396,67,292760873358391,292760874658444,1
67,4347396,67,292760874758390,292760875258446,3
67,4347396,67,292760875358448,292760877258388,1
67,4347396,67,292760877358437,292760877858414,3
67,4347396,67,292760877958382,292760880358437,1
67,4347396,67,292760880458430,292760881058423,3
67,4347396,67,292760881158436,292760883258371,1
67,4347396,67,292760883358364,292760883958366,3
67,4347396,67,292760884058418,292760885358360,1
67,4347396,67,292760885458368,292760886058470,3
67,4347396,67,292760886158359,292760887158362,1
67,4347396,67,292760887258365,292760887858354,3
67,4347396,67,292760887958411,292760888658417,1
67,4347396,67,292760888758358,292760889358350,3
67,4347396,67,292760889458410,292760891358344,1
67,4347396,67,292760891458353,292760892058392,3
67,4347396,67,292760892158346,292760894758336,1
67,4347396,67,292760894858377,292760895458393,3
67,4347396,67,292760895558386,292760907158305,1
67,4347396,67,292760907258307,292760907758303,3
67,4347396,67,292760907858305,292760914658292,1
67,4347396,67,292760914758286,292760915358283,3
67,4347396,67,292760915458291,292760916958337,1
67,4347396,67,292760917058326,292760917658287,3
67,4347396,67,292760917758281,292760919659774,1
67,4347396,67,292760919758282,292760920358334,3
67,4347396,67,292760920458281,292760921858269,1
67,4347396,67,292760921958269,292760925458264,4
67,4347396,67,292760925558306,292760936158232,3
45,4325201,45,292725195070810,292725195070810,1
67,4347396,67,292760936258286,292760937858229,1
67,4347396,67,292760937958227,292760938458227,3
67,4347396,67,292760938558331,292760939658225,1
67,4347396,67,292760939758287,292760939758287,3
67,4347396,67,292760939858222,292760943458219,4
67,4347396,67,292760943558259,292760944858210,3
67,4347396,67,292760944958212,292760946558251,1
67,4347396,67,292760946658209,292760947158205,3
67,4347396,67,292760947258259,292760948958200,1
67,4347396,67,292760949058236,292760949658200,3
67,4347396,67,292760949758195,292760951558242,1
67,4347396,67,292760951658192,292760952258247,3
67,4347396,67,292760952358210,292760953958186,1
67,4347396,67,292760954058235,292760954658187,3
67,4347396,67,292760954758183,292760956458182,1
67,4347396,67,292760956558226,292760957158186,3
67,4347396,67,292760957258239,292760959558222,1
67,4347396,67,292760959658170,292760960258170,3
67,4347396,67,292760960358225,292760962658227,1
67,4347396,67,292760962758163,292760963358158,3
67,4347396,67,292760963458167,292760966658158,1
67,4347396,67,292760966758151,292760967358147,3
67,4347396,67,292760967458160,292760974758127,1
67,4347396,67,292760974858185,292760975358187,3
67,4347396,67,292760975458143,292760985358164,1
67,4347396,67,292760985458109,292760986058194,3
67,4347396,67,292760986158155,292760988358150,1
67,4347396,67,292760988458151,292760989058141,3
67,4347396,67,292760989158099,292760991358141,1
67,4347396,67,292760991458091,292760991958084,3
67,4347396,67,292760992058196,292760994158080,1
67,4347396,67,292760994258100,292760994858087,3
67,4347396,67,292760994958080,292760997158083,1
67,4347396,67,292760997258076,292760997858074,3
67,4347396,67,292760997958130,292761000158072,1
67,4347396,67,292761000258126,292761000858066,3
67,4347396,67,292761000958124,292761002558170,1
67,4347396,67,292761002658127,292761003262060,3
67,4347396,67,292761003358122,292761004358064,1
67,4347396,67,292761004458113,292761004958058,3
