RxDevice,FileId,TxDevice,StartTime,Endtime,Value
87,4377910,87,292780035494795,292780047147679,1
87,4377913,87,292790431881273,292790620116928,1
87,4377916,87,292801290574652,292801316479666,1
87,4377915,87,292798516600174,292798536181234,0
87,4377918,87,292804668781408,292804695785407,1
87,4377912,87,292785330728577,292785359509583,1
87,4377911,87,292782252678151,292782339798849,1
87,4377917,87,292803554467924,292803629978980,1
87,4377919,87,292805274433298,292805356536320,1
87,4377920,87,292806478969733,292806497633615,1
87,4377909,87,292764758470572,292764759275613,1
87,4377912,87,292785263175862,292785322070662,1
87,4377919,87,292805200287528,292805201396444,5
87,4377910,87,292779710543416,292779719188405,0
87,4377916,87,292799285456346,292799332342320,1
87,4377915,87,292796766899640,292796767201744,4
87,4377918,87,292804441498538,292804478433062,1
87,4377920,87,292805714325924,292805939782940,1
87,4377911,87,292781236422383,292781288138275,0
87,4377917,87,292802799674273,292802962447164,1
87,4377913,87,292788906540363,292788942374436,8
87,4377909,87,292763301284190,292763365574972,1
87,4377913,87,292788942477446,292789937151526,0
87,4377913,87,292789937251534,292789943172460,4
87,4377913,87,292789943272438,292789951096470,0
87,4377913,87,292789951197500,292789956014396,8
87,4377913,87,292789956115396,292790006695578,0
87,4377913,87,292790006796588,292790012717472,4
87,4377913,87,292790012818463,292790235919197,0
87,4377913,87,292790236019332,292790268749150,1
87,4377913,87,292790268849147,292790272260176,9
87,4377913,87,292790272365059,292790315130206,1
87,4377913,87,292790315231269,292790325771187,5
87,4377913,87,292790325956228,292790384408141,1
87,4377913,87,292790384508197,292790431781195,5
87,4377913,87,292788495482462,292788572145798,0
87,4377911,87,292781288238323,292781306053265,4
87,4377911,87,292781306153256,292781507777955,0
87,4377911,87,292781507877964,292781515302856,4
87,4377911,87,292781515403870,292781526152894,0
87,4377911,87,292781526252853,292781542208759,8
87,4377911,87,292781542305835,292781543511809,0
87,4377911,87,292781543611906,292781548438822,8
87,4377911,87,292781548539820,292781579957791,0
87,4377911,87,292781580058741,292781590897752,4
87,4377911,87,292781590998737,292781650446627,0
87,4377911,87,292781650547626,292781668308703,4
87,4377911,87,292781668409614,292781718835665,0
87,4377911,87,292781718936766,292781737603670,8
87,4377911,87,292781737703615,292781800145535,0
87,4377911,87,292781800245537,292781811787626,8
87,4377911,87,292781811888643,292781864793548,0
87,4377911,87,292781864893648,292781875845416,4
87,4377911,87,292781875945445,292781879357467,0
87,4377911,87,292781879457411,292781906358360,8
87,4377911,87,292781906458423,292781906960419,0
87,4377911,87,292781907060359,292781909368354,4
87,4377911,87,292781909468355,292782252578093,0
87,4377913,87,292788716989692,292788814085719,0
87,4377913,87,292788814185694,292788824223476,4
87,4377913,87,292788824324484,292788827039505,0
87,4377913,87,292788827140490,292788832964484,4
87,4377913,87,292788833064487,292788870401512,0
87,4377913,87,292788870502522,292788873613421,8
87,4377913,87,292788873713412,292788906440368,0
87,4377912,87,292785322171657,292785330627634,5
87,4377916,87,292799332443273,292799335659279,5
87,4377916,87,292799335759281,292799391285289,1
87,4377916,87,292799391385323,292799395198244,5
87,4377916,87,292799395298297,292799444685272,1
87,4377916,87,292799444785288,292799448598290,5
87,4377916,87,292799448698287,292799557608614,1
87,4377916,87,292799557705156,292799593453260,9
87,4377916,87,292799593553203,292799594456218,1
87,4377916,87,292799594557211,292799600180287,5
87,4377916,87,292799600280296,292799618144152,1
87,4377916,87,292799618244207,292799621763258,5
87,4377916,87,292799621864170,292799674160148,1
87,4377916,87,292799674261092,292799679079207,5
87,4377916,87,292799679180095,292799684498102,1
87,4377916,87,292799684598158,292799688816030,5
87,4377916,87,292799688913139,292799802748062,1
87,4377916,87,292799802849124,292799990071998,0
87,4377916,87,292799990171993,292799993182004,8
87,4377916,87,292799993282151,292800064464100,0
87,4377916,87,292800064564041,292800068479084,4
87,4377916,87,292800068579107,292800267944876,0
87,4377916,87,292800268044867,292800271862873,8
87,4377916,87,292800271963037,292800336502040,0
87,4377916,87,292800336603027,292800449149796,1
87,4377916,87,292800449250829,292800454673795,9
87,4377916,87,292800454774789,292800477966864,1
87,4377916,87,292800478066870,292800485792902,9
87,4377916,87,292800485892901,292800508983899,1
87,4377916,87,292800509083847,292800528462868,5
87,4377916,87,292800528562760,292800540802986,1
87,4377916,87,292800540903877,292800547024753,5
87,4377916,87,292800547125756,292800561284771,1
87,4377916,87,292800561385878,292800566302985,5
87,4377916,87,292800566403881,292800772398788,1
87,4377916,87,292800772498790,292800778623151,9
87,4377916,87,292800778720814,292800786856777,1
87,4377916,87,292800786957776,292800798903256,9
87,4377916,87,292800799002945,292800820988804,1
87,4377916,87,292800821088905,292800821088905,5
87,4377916,87,292800821188845,292800821590839,1
87,4377916,87,292800821690813,292800843475765,5
87,4377916,87,292800843575767,292800886159719,1
87,4377916,87,292800886259700,292800890273726,5
87,4377916,87,292800890373679,292800909648694,1
87,4377916,87,292800909820281,292801036389850,5
87,4377916,87,292801036489790,292801135049047,1
87,4377916,87,292801135069680,292801151024635,9
87,4377916,87,292801151124640,292801221112645,1
87,4377916,87,292801221206675,292801238074636,9
87,4377916,87,292801238175656,292801257948612,1
87,4377916,87,292801258048620,292801276512735,5
87,4377916,87,292801276612692,292801277114640,1
87,4377916,87,292801277214693,292801290474650,9
87,4377910,87,292779719289350,292779734685365,1
87,4377910,87,292779734786348,292779755725434,5
87,4377910,87,292779755826411,292779910394114,1
87,4377910,87,292779910495092,292779934594116,9
87,4377910,87,292779934694054,292780013805734,1
87,4377910,87,292780013905732,292780035394799,5
87,4377919,87,292805201497602,292805205622365,1
87,4377919,87,292805205722360,292805222027354,5
87,4377919,87,292805222128400,292805267287348,1
87,4377919,87,292805267388347,292805274332293,9
87,4377917,87,292802962548163,292802982157149,9
87,4377917,87,292802982258141,292802986576143,1
87,4377917,87,292802986676144,292802988987327,5
87,4377917,87,292802989087254,292802992370178,1
87,4377917,87,292802992401203,292803002861148,5
87,4377917,87,292803002961152,292803005070148,1
87,4377917,87,292803005171148,292803021757163,9
87,4377917,87,292803021857151,292803027282270,1
87,4377917,87,292803027381265,292803040246144,9
87,4377917,87,292803040346204,292803125455106,1
87,4377917,87,292803125556124,292803130071256,5
87,4377917,87,292803130172282,292803140508138,1
87,4377917,87,292803140609102,292803168415228,5
87,4377917,87,292803168515270,292803183984254,1
87,4377917,87,292803184085389,292803222237134,5
87,4377917,87,292803222337129,292803283391193,1
87,4377917,87,292803283492191,292803291426141,5
87,4377917,87,292803291527147,292803426363006,1
87,4377917,87,292803426463143,292803457685223,5
87,4377917,87,292803457785226,292803501673977,1
87,4377917,87,292803501773979,292803554367984,9
87,4377909,87,292763735909132,292763751473137,5
87,4377909,87,292763751574100,292763898247918,1
87,4377909,87,292763898348926,292763905789016,5
87,4377909,87,292763905889031,292763990587890,1
87,4377909,87,292763990687966,292763997712785,5
87,4377909,87,292763997813829,292764022818676,1
87,4377909,87,292764022919667,292764053337601,9
87,4377909,87,292764053438669,292764198424346,1
87,4377909,87,292764198524337,292764205659343,5
87,4377909,87,292764205759351,292764285890300,1
87,4377909,87,292764285990309,292764318918174,9
87,4377909,87,292764319064204,292764326947173,1
87,4377909,87,292764327066204,292764346229193,5
87,4377909,87,292764346330271,292764507181872,1
87,4377909,87,292764507281964,292764589977836,5
87,4377909,87,292764590078844,292764645406583,1
87,4377909,87,292764645501660,292764663379751,9
87,4377909,87,292764663480749,292764739098517,1
87,4377909,87,292764739189487,292764758370565,9
87,4377913,87,292788572244799,292788592668780,4
87,4377913,87,292788592768831,292788704439658,0
87,4377913,87,292788704539665,292788716892716,8
87,4377920,87,292805939883932,292805951925846,5
87,4377920,87,292805952029916,292806098336751,1
87,4377920,87,292806098436800,292806114102865,9
87,4377920,87,292806114202968,292806126352762,1
87,4377920,87,292806126453771,292806157482898,5
87,4377920,87,292806157583903,292806193823700,1
87,4377920,87,292806193923755,292806197134726,9
87,4377920,87,292806197237638,292806321020758,1
87,4377920,87,292806321121684,292806324433686,5
87,4377920,87,292806324534691,292806339899799,1
87,4377920,87,292806340000800,292806343209789,9
87,4377920,87,292806343312681,292806408478627,1
87,4377920,87,292806408578624,292806426654717,9
87,4377920,87,292806426755668,292806445724676,1
87,4377920,87,292806445824665,292806446928725,9
87,4377920,87,292806447029674,292806468722733,1
87,4377920,87,292806468823674,292806478868678,9
87,4377918,87,292804638862365,292804668681413,5
87,4377915,87,292796767301662,292796771524700,0
87,4377915,87,292796771625648,292796790851637,4
87,4377915,87,292796790953676,292796842264579,0
87,4377915,87,292796842365673,292796848904594,4
87,4377915,87,292796849005607,292796986429344,0
87,4377915,87,292796986530396,292797052605333,4
87,4377915,87,292797052706357,292797060031378,0
87,4377915,87,292797060131334,292797071286420,8
87,4377915,87,292797071386418,292797082525800,0
87,4377915,87,292797082625228,292797108427195,4
87,4377915,87,292797108527247,292797297698987,0
87,4377915,87,292797297799998,292797303218074,8
87,4377915,87,292797303317985,292797338557089,0
87,4377915,87,292797338658988,292797342075983,8
87,4377915,87,292797342177009,292797387150002,0
87,4377915,87,292797387251031,292797423199123,8
87,4377915,87,292797423300033,292797426210993,0
87,4377915,87,292797426312053,292797437453979,4
87,4377915,87,292797437555086,292797455224921,0
87,4377915,87,292797455324975,292797462657828,4
87,4377915,87,292797462758824,292797507429793,0
87,4377915,87,292797507530795,292797513659795,4
87,4377915,87,292797513844863,292797909831622,0
87,4377915,87,292797909932497,292797913345486,8
87,4377915,87,292797913445538,292798036923434,0
87,4377915,87,292798037023483,292798041138435,4
87,4377915,87,292798041238432,292798206591434,0
87,4377915,87,292798206692432,292798211207333,8
87,4377915,87,292798211311394,292798260294397,0
87,4377915,87,292798260395521,292798266014354,8
87,4377915,87,292798266114304,292798288102378,0
87,4377915,87,292798288203470,292798295029726,8
87,4377915,87,292798295128288,292798307383389,0
87,4377915,87,292798307483387,292798329471301,8
87,4377915,87,292798329571270,292798368016389,0
87,4377915,87,292798368116388,292798371127278,4
87,4377915,87,292798371227339,292798402452269,0
87,4377915,87,292798402553287,292798407072229,4
87,4377915,87,292798407172232,292798454857233,0
87,4377915,87,292798454958267,292798459979331,8
87,4377915,87,292798460080327,292798493108237,0
87,4377915,87,292798493208189,292798511382276,1
87,4377915,87,292798511482290,292798514994357,9
87,4377915,87,292798515094301,292798516499192,1
87,4377918,87,292804478520390,292804492806463,5
87,4377918,87,292804492906423,292804503881518,1
87,4377918,87,292804503982580,292804512421069,9
87,4377918,87,292804512439472,292804520483529,1
87,4377918,87,292804520584540,292804535165492,5
87,4377918,87,292804535265438,292804638761367,1
87,4377909,87,292763365676974,292763397852777,5
87,4377909,87,292763397949838,292763503259781,1
87,4377909,87,292763503295690,292763512328670,9
87,4377909,87,292763512429675,292763631703522,1
87,4377909,87,292763631804443,292763640132434,5
87,4377909,87,292763640232443,292763725974142,1
87,4377909,87,292763726074146,292763735808195,9
